Round,a\b,G,C,P
,G,0,2,13
,C,14,14,24
,P,29,4,0

Round 1676
,G,1,17,18
,C,2,13,13
,P,17,15,4

Round 1677
,G,1,5,16
,C,10,8,27
,P,21,12,0

Round 1678
,G,1,9,21
,C,7,5,14
,P,14,29,0

Round 1679
,G,2,4,15
,C,10,3,25
,P,13,19,9

Round 1680
,G,2,12,8
,C,5,5,20
,P,14,25,9

Round 1681
,G,0,1,17
,C,17,6,25
,P,21,8,5

Round 1682
,G,0,28,15
,C,0,0,14
,P,0,43,0

Round 1683
,G,2,2,4
,C,22,4,35
,P,12,12,7

Round 1684
,G,1,13,12
,C,1,12,20
,P,22,12,7

Round 1685
,G,0,3,6
,C,18,4,33
,P,12,21,3

Round 1686
,G,1,10,15
,C,5,7,14
,P,11,32,5

Round 1687
,G,1,1,14
,C,15,14,24
,P,30,1,0

Round 1688
,G,2,16,27
,C,2,12,2
,P,12,26,1

Round 1689
,G,3,5,17
,C,17,5,18
,P,24,7,4

Round 1690
,G,1,16,22
,C,4,4,8
,P,23,16,6

Round 1691
,G,5,1,15
,C,12,14,21
,P,14,14,4

Round 1692
,G,0,17,12
,C,0,7,13
,P,20,17,14

Round 1693
,G,0,0,19
,C,19,8,24
,P,21,4,5

Round 1694
,G,3,16,17
,C,2,9,10
,P,12,25,6

Round 1695
,G,1,1,3
,C,20,11,32
,P,20,9,3

Round 1696
,G,2,15,16
,C,1,10,6
,P,17,23,10

Round 1697
,G,0,6,16
,C,13,8,12
,P,23,20,2

Round 1698
,G,1,14,18
,C,6,8,21
,P,15,12,5

Round 1699
,G,0,3,13
,C,13,6,28
,P,20,13,4

Round 1700
,G,3,12,17
,C,4,8,18
,P,13,24,1

Round 1701
,G,1,1,23
,C,23,11,4
,P,13,23,1

Round 1702
,G,1,26,26
,C,0,2,1
,P,0,42,2

Round 1703
,G,0,0,6
,C,21,6,33
,P,21,10,3

Round 1704
,G,0,20,21
,C,0,3,10
,P,5,40,1

Round 1705
,G,1,4,4
,C,17,4,36
,P,20,12,2

Round 1706
,G,1,21,22
,C,0,5,8
,P,6,36,1

Round 1707
,G,0,0,0
,C,23,1,42
,P,24,10,0

Round 1708
,G,0,22,23
,C,0,0,11
,P,0,44,0

Round 1709
,G,0,0,5
,C,22,5,33
,P,19,15,1

Round 1710
,G,1,21,20
,C,2,2,12
,P,4,38,0

Round 1711
,G,0,0,0
,C,22,11,33
,P,23,11,0

Round 1712
,G,2,19,20
,C,2,7,12
,P,2,36,0

Round 1713
,G,0,1,0
,C,27,4,37
,P,25,4,2

Round 1714
,G,1,25,26
,C,0,2,2
,P,4,39,1

Round 1715
,G,2,1,4
,C,18,5,35
,P,19,12,4

Round 1716
,G,1,20,11
,C,1,10,22
,P,11,22,2

Round 1717
,G,0,0,0
,C,22,2,42
,P,23,11,0

Round 1718
,G,2,18,17
,C,3,4,12
,P,4,32,8

Round 1719
,G,0,2,2
,C,21,3,37
,P,20,11,4

Round 1720
,G,0,20,22
,C,1,4,11
,P,4,36,2

Round 1721
,G,2,1,1
,C,18,9,33
,P,24,10,2

Round 1722
,G,0,18,6
,C,1,17,31
,P,13,12,2

Round 1723
,G,0,1,9
,C,22,11,23
,P,14,17,3

Round 1724
,G,0,24,24
,C,0,5,5
,P,6,36,0

Round 1725
,G,0,3,6
,C,25,3,31
,P,20,6,6

Round 1726
,G,8,11,27
,C,0,8,8
,P,0,38,0

Round 1727
,G,7,0,4
,C,13,11,29
,P,24,12,0

Round 1728
,G,0,20,6
,C,2,17,33
,P,18,4,0

Round 1729
,G,3,1,3
,C,18,7,33
,P,20,6,9

Round 1730
,G,0,18,16
,C,1,13,17
,P,13,20,2

Round 1731
,G,1,0,13
,C,20,12,18
,P,12,21,3

Round 1732
,G,2,20,14
,C,0,12,16
,P,9,24,3

Round 1733
,G,0,0,10
,C,18,10,25
,P,19,18,0

Round 1734
,G,1,16,32
,C,0,2,2
,P,2,44,1

Round 1735
,G,0,0,8
,C,17,8,31
,P,22,14,0

Round 1736
,G,0,2,48
,C,0,0,1
,P,0,49,0

Round 1737
,G,0,1,0
,C,4,1,45
,P,45,2,2

Round 1738
,G,1,17,20
,C,1,9,14
,P,10,26,2

Round 1739
,G,0,0,0
,C,16,1,49
,P,33,0,1

Round 1740
,G,1,9,34
,C,0,6,8
,P,8,33,1

Round 1741
,G,1,1,5
,C,6,8,33
,P,36,10,0

Round 1742
,G,1,5,39
,C,0,5,4
,P,4,40,2

Round 1743
,G,0,0,0
,C,3,0,49
,P,45,0,3

Round 1744
,G,0,0,45
,C,0,4,4
,P,3,43,1

Round 1745
,G,0,0,0
,C,1,0,50
,P,47,0,2

Round 1746
,G,0,12,27
,C,2,10,11
,P,7,23,8

Round 1747
,G,0,1,0
,C,3,2,46
,P,47,1,0

Round 1748
,G,0,0,50
,C,0,0,0
,P,0,50,0

Round 1749
,G,0,1,16
,C,20,15,8
,P,8,27,5

Round 1750
,G,2,10,21
,C,1,15,20
,P,12,18,1

Round 1751
,G,0,0,0
,C,1,0,50
,P,47,0,2

Round 1752
,G,1,11,21
,C,3,10,24
,P,10,17,3

Round 1753
,G,0,2,7
,C,14,11,23
,P,18,18,7

Round 1754
,G,0,1,48
,C,1,2,2
,P,1,44,1

Round 1755
,G,0,0,13
,C,15,12,20
,P,20,16,4

Round 1756
,G,0,1,49
,C,0,0,0
,P,0,50,0

Round 1757
,G,0,0,5
,C,8,5,36
,P,37,8,1

Round 1758
,G,4,0,44
,C,0,4,4
,P,0,44,0

Round 1759
,G,1,0,12
,C,17,12,17
,P,20,21,0

Round 1760
,G,0,0,47
,C,0,2,2
,P,2,47,0

Round 1761
,G,1,2,4
,C,11,10,29
,P,28,14,1

Round 1762
,G,1,1,38
,C,0,5,7
,P,4,37,7

Round 1763
,G,0,0,2
,C,6,0,44
,P,37,6,5

Round 1764
,G,0,8,27
,C,1,8,18
,P,13,24,1

Round 1765
,G,0,0,4
,C,4,3,41
,P,43,3,2

Round 1766
,G,0,10,22
,C,0,12,23
,P,11,20,2

Round 1767
,G,0,0,5
,C,5,6,37
,P,36,8,3

Round 1768
,G,1,8,33
,C,2,6,7
,P,6,34,3

Round 1769
,G,0,0,0
,C,2,0,49
,P,48,0,1

Round 1770
,G,0,3,44
,C,0,2,2
,P,3,45,1

Round 1771
,G,0,0,3
,C,2,2,44
,P,48,1,0

Round 1772
,G,1,1,44
,C,1,1,2
,P,1,44,5

Round 1773
,G,1,1,12
,C,13,12,18
,P,18,23,2

Round 1774
,G,0,16,5
,C,1,16,37
,P,19,5,1

Round 1775
,G,0,0,0
,C,4,0,48
,P,46,0,2

Round 1776
,G,0,0,50
,C,0,0,0
,P,0,50,0

Round 1777
,G,0,0,9
,C,14,9,25
,P,24,18,1

Round 1778
,G,1,2,40
,C,0,2,8
,P,3,38,6

Round 1779
,G,1,3,13
,C,9,3,22
,P,33,15,1

Round 1780
,G,1,1,47
,C,0,1,1
,P,0,48,1

Round 1781
,G,1,2,15
,C,18,15,7
,P,9,26,7

Round 1782
,G,0,20,7
,C,3,18,30
,P,17,3,2

Round 1783
,G,1,2,15
,C,20,14,9
,P,11,23,5

Round 1784
,G,2,17,12
,C,8,15,20
,P,15,7,4

Round 1785
,G,1,0,18
,C,21,15,8
,P,11,23,3

Round 1786
,G,0,17,10
,C,3,17,31
,P,17,5,0

Round 1787
,G,2,2,14
,C,17,16,9
,P,18,17,5

Round 1788
,G,0,10,26
,C,5,15,15
,P,14,13,2

Round 1789
,G,0,6,13
,C,13,14,11
,P,25,14,4

Round 1790
,G,1,17,7
,C,5,17,28
,P,16,6,3

Round 1791
,G,0,1,18
,C,19,16,6
,P,10,25,5

Round 1792
,G,0,18,8
,C,1,18,32
,P,18,4,1

Round 1793
,G,0,1,17
,C,19,17,6
,P,7,30,3

Round 1794
,G,2,24,10
,C,6,10,21
,P,12,12,3

Round 1795
,G,0,0,18
,C,21,17,5
,P,8,28,3

Round 1796
,G,1,16,14
,C,6,16,22
,P,12,10,3

Round 1797
,G,2,2,15
,C,17,16,8
,P,7,28,5

Round 1798
,G,2,15,8
,C,2,18,30
,P,16,6,3

Round 1799
,G,0,0,19
,C,21,18,3
,P,6,32,1

Round 1800
,G,1,17,7
,C,2,17,33
,P,18,4,1

Round 1801
,G,0,2,19
,C,14,11,12
,P,13,23,6

Round 1802
,G,0,14,11
,C,2,15,22
,P,15,15,6

Round 1803
,G,0,0,17
,C,19,12,12
,P,22,15,3

Round 1804
,G,1,17,23
,C,0,14,16
,P,19,7,3

Round 1805
,G,1,2,17
,C,15,15,6
,P,25,15,4

Round 1806
,G,1,17,24
,C,2,14,16
,P,17,8,1

Round 1807
,G,0,0,21
,C,16,15,6
,P,21,19,2

Round 1808
,G,2,20,16
,C,0,16,18
,P,12,12,4

Round 1809
,G,1,0,12
,C,21,17,9
,P,15,21,4

Round 1810
,G,2,16,20
,C,0,16,22
,P,17,5,2

Round 1811
,G,0,1,18
,C,15,15,9
,P,27,14,1

Round 1812
,G,0,21,18
,C,0,16,23
,P,15,7,0

Round 1813
,G,0,2,14
,C,19,13,9
,P,17,23,3

Round 1814
,G,0,7,13
,C,7,17,36
,P,7,6,7

Round 1815
,G,1,2,16
,C,18,15,5
,P,22,20,1

Round 1816
,G,0,14,24
,C,1,16,20
,P,18,5,2

Round 1817
,G,0,1,16
,C,17,14,11
,P,22,17,2

Round 1818
,G,1,19,20
,C,0,14,19
,P,14,10,3

Round 1819
,G,0,2,15
,C,22,11,6
,P,19,23,2

Round 1820
,G,1,21,16
,C,1,15,16
,P,11,14,5

Round 1821
,G,0,0,8
,C,23,18,13
,P,6,27,5

Round 1822
,G,0,20,9
,C,0,19,30
,P,6,15,1

Round 1823
,G,0,0,0
,C,30,17,18
,P,2,32,1

Round 1824
,G,1,23,8
,C,2,15,29
,P,3,18,1

Round 1825
,G,0,0,6
,C,23,21,14
,P,10,25,1

Round 1826
,G,2,22,12
,C,2,17,23
,P,2,18,2

Round 1827
,G,0,0,0
,C,10,36,14
,P,37,2,1

Round 1828
,G,0,15,13
,C,5,20,27
,P,4,13,3

Round 1829
,G,0,4,5
,C,16,18,15
,P,16,24,2

Round 1830
,G,0,23,11
,C,1,21,25
,P,2,16,1

Round 1831
,G,0,1,0
,C,27,19,18
,P,9,23,3

Round 1832
,G,0,18,14
,C,4,19,25
,P,1,14,5

Round 1833
,G,0,0,0
,C,24,24,26
,P,26,0,0

Round 1834
,G,0,15,19
,C,2,23,21
,P,2,15,3

Round 1835
,G,0,2,1
,C,20,22,20
,P,21,11,3

Round 1836
,G,2,17,26
,C,1,26,8
,P,1,18,1

Round 1837
,G,0,0,2
,C,31,20,14
,P,1,30,2

Round 1838
,G,1,21,22
,C,1,23,8
,P,2,20,2

Round 1839
,G,0,1,2
,C,25,20,21
,P,21,6,4

Round 1840
,G,1,18,18
,C,1,22,21
,P,3,14,2

Round 1841
,G,0,2,6
,C,12,20,15
,P,22,23,0

Round 1842
,G,0,26,6
,C,1,17,30
,P,3,15,2

Round 1843
,G,0,0,0
,C,18,30,11
,P,24,15,2

Round 1844
,G,1,14,16
,C,3,19,28
,P,8,10,1

Round 1845
,G,0,0,0
,C,22,24,15
,P,12,25,2

Round 1846
,G,2,18,12
,C,6,12,25
,P,3,20,2

Round 1847
,G,0,2,0
,C,1,44,4
,P,46,3,0

Round 1848
,G,2,23,9
,C,3,20,26
,P,1,15,1

Round 1849
,G,0,0,1
,C,30,16,19
,P,3,29,2

Round 1850
,G,2,15,23
,C,1,29,17
,P,0,12,1

Round 1851
,G,0,2,0
,C,28,10,24
,P,14,17,5

Round 1852
,G,0,27,16
,C,1,12,22
,P,1,21,0

Round 1853
,G,0,0,7
,C,22,20,11
,P,13,26,1

Round 1854
,G,2,22,10
,C,1,23,21
,P,2,14,5

Round 1855
,G,0,0,0
,C,19,29,11
,P,22,17,2

Round 1856
,G,1,20,9
,C,3,18,30
,P,4,14,1

Round 1857
,G,0,2,2
,C,10,24,13
,P,23,23,3

Round 1858
,G,1,22,10
,C,2,17,28
,P,1,18,1

Round 1859
,G,0,0,0
,C,25,23,14
,P,14,21,3

Round 1860
,G,0,24,9
,C,2,17,31
,P,2,15,0

Round 1861
,G,0,0,1
,C,24,23,14
,P,14,21,3

Round 1862
,G,2,15,19
,C,2,22,21
,P,4,13,2

Round 1863
,G,1,0,7
,C,15,21,12
,P,23,21,0

Round 1864
,G,0,10,26
,C,3,26,20
,P,5,10,0

Round 1865
,G,1,0,9
,C,13,22,11
,P,24,19,1

Round 1866
,G,0,2,14
,C,2,15,35
,P,3,24,5

Round 1867
,G,0,1,0
,C,13,24,17
,P,36,5,4

Round 1868
,G,0,7,16
,C,4,17,30
,P,3,16,7

Round 1869
,G,0,0,0
,C,20,17,22
,P,24,13,4

Round 1870
,G,1,20,25
,C,0,18,13
,P,0,22,1

Round 1871
,G,0,0,0
,C,15,26,17
,P,36,1,5

Round 1872
,G,2,10,23
,C,1,22,12
,P,4,19,7

Round 1873
,G,0,2,3
,C,10,19,15
,P,27,20,4

Round 1874
,G,0,12,8
,C,6,16,25
,P,1,21,11

Round 1875
,G,0,3,7
,C,9,20,14
,P,22,23,2

Round 1876
,G,2,14,20
,C,1,18,23
,P,6,16,0

Round 1877
,G,0,2,6
,C,13,17,16
,P,23,23,0

Round 1878
,G,0,8,26
,C,1,23,20
,P,11,7,4

Round 1879
,G,0,1,1
,C,17,23,17
,P,31,7,3

Round 1880
,G,1,14,36
,C,0,26,2
,P,1,16,4

Round 1881
,G,0,0,0
,C,4,30,18
,P,45,1,2

Round 1882
,G,1,2,41
,C,2,28,6
,P,1,18,1

Round 1883
,G,0,0,0
,C,4,32,17
,P,42,4,1

Round 1884
,G,0,4,41
,C,0,29,5
,P,0,20,1

Round 1885
,G,0,0,2
,C,17,26,20
,P,27,5,3

Round 1886
,G,1,17,25
,C,0,19,13
,P,0,24,1

Round 1887
,G,0,2,0
,C,1,29,19
,P,42,6,1

Round 1888
,G,1,3,43
,C,0,31,1
,P,0,19,2

Round 1889
,G,0,2,0
,C,12,24,20
,P,30,12,0

Round 1890
,G,1,4,41
,C,0,29,4
,P,0,19,2

Round 1891
,G,0,0,0
,C,3,32,18
,P,43,4,0

Round 1892
,G,1,6,41
,C,0,27,1
,P,0,21,3

Round 1893
,G,0,0,0
,C,5,29,18
,P,45,3,0

Round 1894
,G,2,4,40
,C,2,29,6
,P,0,17,0

Round 1895
,G,0,0,0
,C,17,27,17
,P,23,16,0

Round 1896
,G,0,12,23
,C,1,29,22
,P,0,12,1

Round 1897
,G,0,0,0
,C,14,27,14
,P,25,17,3

Round 1898
,G,0,12,29
,C,3,26,16
,P,0,14,0

Round 1899
,G,0,0,0
,C,14,28,15
,P,30,13,0

Round 1900
,G,1,13,32
,C,1,25,9
,P,2,14,3

Round 1901
,G,0,2,0
,C,8,30,16
,P,34,7,3

Round 1902
,G,4,4,31
,C,0,27,12
,P,0,17,5

Round 1903
,G,0,0,1
,C,9,27,19
,P,18,17,9

Round 1904
,G,0,2,46
,C,2,27,3
,P,0,19,1

Round 1905
,G,1,0,0
,C,5,32,16
,P,22,22,2

Round 1906
,G,0,5,18
,C,2,29,28
,P,0,13,5

Round 1907
,G,1,1,0
,C,5,28,16
,P,28,17,4

Round 1908
,G,2,5,36
,C,2,27,5
,P,1,17,5

Round 1909
,G,1,1,0
,C,7,29,12
,P,21,28,1

Round 1910
,G,0,7,26
,C,1,30,21
,P,1,12,2

Round 1911
,G,0,1,0
,C,6,29,16
,P,43,4,1

Round 1912
,G,1,2,46
,C,1,29,2
,P,0,17,2

Round 1913
,G,0,0,0
,C,12,28,14
,P,24,21,1

Round 1914
,G,1,12,22
,C,1,26,17
,P,0,18,3

Round 1915
,G,0,0,0
,C,0,30,18
,P,30,14,8

Round 1916
,G,0,7,26
,C,3,24,14
,P,0,14,12

Round 1917
,G,0,1,0
,C,26,17,15
,P,27,6,8

Round 1918
,G,0,23,33
,C,1,16,4
,P,0,18,5

Round 1919
,G,0,0,0
,C,15,26,16
,P,16,18,9

Round 1920
,G,1,9,28
,C,2,31,16
,P,0,11,2

Round 1921
,G,0,0,0
,C,13,24,16
,P,16,22,9

Round 1922
,G,2,3,43
,C,0,24,3
,P,0,25,0

Round 1923
,G,0,0,0
,C,25,16,21
,P,30,1,7

Round 1924
,G,2,20,25
,C,0,19,9
,P,2,17,6

Round 1925
,G,0,0,0
,C,19,24,14
,P,29,8,6

Round 1926
,G,0,20,29
,C,2,17,6
,P,1,18,7

Round 1927
,G,0,0,0
,C,21,18,17
,P,33,5,6

Round 1928
,G,0,21,35
,C,0,18,2
,P,0,17,7

Round 1929
,G,0,0,0
,C,23,19,16
,P,32,3,7

Round 1930
,G,1,21,32
,C,0,20,5
,P,0,16,5

Round 1931
,G,0,0,0
,C,17,22,16
,P,35,5,5

Round 1932
,G,1,21,31
,C,0,19,5
,P,0,17,6

Round 1933
,G,0,0,0
,C,22,19,17
,P,29,5,8

Round 1934
,G,1,19,30
,C,2,18,7
,P,0,18,5

Round 1935
,G,0,0,0
,C,22,17,18
,P,31,5,7

Round 1936
,G,0,19,35
,C,1,17,2
,P,0,18,8

Round 1937
,G,0,0,0
,C,4,23,23
,P,40,7,3

Round 1938
,G,2,4,38
,C,3,22,7
,P,0,24,0

Round 1939
,G,0,0,0
,C,23,19,16
,P,26,9,7

Round 1940
,G,0,21,30
,C,1,22,4
,P,0,15,7

Round 1941
,G,0,0,0
,C,11,22,22
,P,27,13,5

Round 1942
,G,1,4,44
,C,0,25,1
,P,0,24,1

Round 1943
,G,0,0,0
,C,6,26,21
,P,34,11,2

Round 1944
,G,2,5,35
,C,2,24,8
,P,1,21,2

Round 1945
,G,0,0,0
,C,5,20,26
,P,38,7,4

Round 1946
,G,0,1,47
,C,0,24,2
,P,0,25,1

Round 1947
,G,0,0,0
,C,2,24,24
,P,39,8,3

Round 1948
,G,2,2,45
,C,0,24,2
,P,0,25,0

Round 1949
,G,0,0,0
,C,5,22,21
,P,28,21,3

Round 1950
,G,1,3,31
,C,1,23,20
,P,0,21,0

Round 1951
,G,0,0,0
,C,3,22,23
,P,28,21,3

Round 1952
,G,1,7,16
,C,0,21,26
,P,0,23,6

Round 1953
,G,0,0,0
,C,8,25,21
,P,31,11,4

Round 1954
,G,2,4,40
,C,1,25,5
,P,1,21,1

Round 1955
,G,0,0,0
,C,8,21,22
,P,22,27,0

Round 1956
,G,1,9,20
,C,2,22,24
,P,1,21,0

Round 1957
,G,0,0,0
,C,6,22,24
,P,39,6,3

Round 1958
,G,3,4,35
,C,2,21,9
,P,0,24,2

Round 1959
,G,0,0,0
,C,7,21,22
,P,18,28,4

Round 1960
,G,0,11,20
,C,1,28,20
,P,0,19,1

Round 1961
,G,0,0,0
,C,22,29,10
,P,25,11,3

Round 1962
,G,1,22,28
,C,2,30,5
,P,1,10,1

Round 1963
,G,0,0,0
,C,21,25,17
,P,21,8,8

Round 1964
,G,1,15,16
,C,0,23,8
,P,0,23,14

Round 1965
,G,0,0,0
,C,12,22,19
,P,29,16,2

Round 1966
,G,1,5,30
,C,1,20,19
,P,0,24,0

Round 1967
,G,0,0,0
,C,2,22,22
,P,33,20,1

Round 1968
,G,1,3,28
,C,3,20,20
,P,1,22,2

Round 1969
,G,0,0,0
,C,26,28,10
,P,30,6,0

Round 1970
,G,0,24,27
,C,1,31,6
,P,0,9,2

Round 1971
,G,0,0,0
,C,16,28,18
,P,21,7,10

Round 1972
,G,2,14,21
,C,0,28,7
,P,0,19,9

Round 1973
,G,0,0,0
,C,12,37,15
,P,17,7,12

Round 1974
,G,0,13,17
,C,1,35,6
,P,0,15,13

Round 1975
,G,0,0,0
,C,16,31,18
,P,26,9,0

Round 1976
,G,0,1,16
,C,1,29,19
,P,0,33,1

Round 1977
,G,1,0,0
,C,20,27,17
,P,25,9,1

Round 1978
,G,0,24,27
,C,0,31,6
,P,0,9,3

Round 1979
,G,0,0,0
,C,6,31,28
,P,19,13,3

Round 1980
,G,1,2,15
,C,0,31,16
,P,2,32,1

Round 1981
,G,0,0,0
,C,3,27,33
,P,16,19,2

Round 1982
,G,0,6,13
,C,2,14,21
,P,3,28,13

Round 1983
,G,0,0,0
,C,3,10,39
,P,17,16,15

Round 1984
,G,0,5,16
,C,0,8,17
,P,2,37,15

Round 1985
,G,0,0,0
,C,19,24,17
,P,27,3,10

Round 1986
,G,1,23,29
,C,2,25,6
,P,0,9,5

Round 1987
,G,0,0,0
,C,27,25,10
,P,32,3,3

Round 1988
,G,0,25,29
,C,0,25,4
,P,0,13,4

Round 1989
,G,0,0,0
,C,14,26,20
,P,19,13,8

Round 1990
,G,1,14,26
,C,1,23,12
,P,0,20,3

Round 1991
,G,0,1,0
,C,5,18,28
,P,17,18,13

Round 1992
,G,0,5,19
,C,2,15,13
,P,1,33,12

Round 1993
,G,0,0,0
,C,24,27,10
,P,31,3,5

Round 1994
,G,0,17,25
,C,0,21,6
,P,2,20,9

Round 1995
,G,0,0,0
,C,20,23,18
,P,22,8,9

Round 1996
,G,1,24,23
,C,2,20,8
,P,0,15,7

Round 1997
,G,0,2,0
,C,8,16,25
,P,32,13,4

Round 1998
,G,2,4,32
,C,1,17,13
,P,0,26,5

Round 1999
,G,0,0,0
,C,19,21,18
,P,31,3,8

Round 2000
,G,1,19,27
,C,0,22,6
,P,0,18,7

